Id,SBQQ__Contract__r.ContractNumber,SBQQ__Product__r.Name,Is_Subscription_Valid_Text__c
a6SDo000000l24IMAQ,7080495,Dodge Bulletin,001-Component:missing Required by or Required by Product<br>
a6SDo000000lDW3MAM,7080495,OH Columbus,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000l4oAMAQ,7080526,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l1jmMAA,7080526,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgORMAY,7080535,CA San Fran w Extra,001-Component:missing Required by or Required by Product<br>
a6SDo000000lDojMAE,7080540,CO Colorado,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000l3W4MAI,7080552,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4oFMAQ,7080552,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l1kNMAQ,7080552,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lBt0MAE,7080554,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCMbMAM,7080554,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2KdMAI,7080556,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4VMMAY,7080575,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4f7MAA,7080578,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l90FMAQ,7080578,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgYuMAI,7080580,DR-C570-GE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgY1MAI,7080580,DR-C570-GE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgalMAA,7080580,US National,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgMcMAI,7080580,US National,001-Component:missing Required by or Required by Product<br>
a6SDo000000l90PMAQ,7080586,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3exMAA,7080586,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4hQMAQ,7080596,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4hRMAQ,7080598,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l43HMAQ,7080616,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3gFMAQ,7080626,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lBV3MAM,7080626,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4sIMAQ,7080629,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l43fMAA,7080630,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6qdMAA,7080633,Local Construction Potentials,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6rpMAA,7080658,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3xgMAA,7080659,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4uyMAA,7080660,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l91BMAQ,7080660,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgO0MAI,7080663,DR-O039-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgW8MAI,7080663,DR-O039-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgW7MAI,7080663,DR-O039-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgSlMAI,7080663,DR-O039-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgSmMAI,7080663,DR-O039-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4GWMAY,7080669,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgYwMAI,7080673,CARIBBEAN,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgY0MAI,7080673,CARIBBEAN,001-Component:missing Required by or Required by Product<br>
a6SDo000000lC1uMAE,7080674,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lC20MAE,7080675,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCMqMAM,7080675,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2WgMAI,7080676,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lC22MAE,7080677,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgcTMAQ,7080680,UT Utah,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgdHMAQ,7080683,DR-G069-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgduMAA,7080683,DR-G069-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgcLMAQ,7080683,DR-G069-GHE,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCyrMAE,7080683,OH Cincinnati,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000lDoLMAU,7080683,OH Columbus,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000lPV4MAM,7080683,OH Dayton,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000sgSTMAY,7080689,MN Minnesota,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgXoMAI,7080693,LA New Orleans,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2XIMAY,7080695,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2XJMAY,7080696,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lD0FMAU,7080700,CUSTOM LEGACY PKG - NORFOLK VIRGINIA & VICINITY,001-Component:missing Required by or Required by Product<br>
a6SDo000000l5stMAA,7080704,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCN6MAM,7080704,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l1rwMAA,7080706,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgOTMAY,7080708,GA Augusta,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3WCMAY,7080712,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l1mdMAA,7080712,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l8nYMAQ,7080712,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCzNMAU,7080714,MA Western,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000lRNJMA2,7080714,MA Western,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000lCzcMAE,7080717,CUSTOM LEGACY PKG - SOUTHWEST PENNSYLVANIA,001-Component:missing Required by or Required by Product<br>
a6SDo000000l1tJMAQ,7080719,Dodge Bulletin,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCzrMAE,7080719,TX Laredo,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000sgSYMAY,7080931,LA Louisiana,001-Component:missing Required by or Required by Product<br>
a6SDo000000l5uOMAQ,7080935,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l5uPMAQ,7080936,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4ysMAA,7080936,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCNrMAM,7080957,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l25TMAQ,7080957,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lDV1MAM,7080985,US National,Invalid Contract Ref on bundle<br>001-Component:missing Required by or Required by Product<br>
a6SDo000000l8yxMAA,7080998,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3q2MAA,7080998,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgR7MAI,7081001,AR Arkansas,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgW0MAI,7081001,GA Georgia,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgUTMAY,7081001,KY Kentucky,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgMXMAY,7081001,TN Tennessee,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgSfMAI,7081001,TX Texas,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgUUMAY,7081001,VA Virginia,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgSeMAI,7081001,WV West Virginia,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3qKMAQ,7081007,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l8yzMAA,7081007,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l50VMAQ,7081008,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6JpMAI,7081008,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2cdMAA,7081009,Dodge API,001-Component:missing Required by or Required by Product<br>004-DIM:Missing Price Dimension
a6SDo000000l3qdMAA,7081013,MetroInsight,001-Component:missing Required by or Required by Product<br>
a6SDo000000l3r5MAA,7081020,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l8z3MAA,7081020,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l50dMAA,7081028,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6U3MAI,7081028,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6U4MAI,7081030,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l50eMAA,7081030,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2fBMAQ,7081032,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l367MAA,7081033,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgW2MAI,7081041,CO Colorado,001-Component:missing Required by or Required by Product<br>
a6SDo000000l2suMAA,7081052,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lBVrMAM,7081071,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l55LMAQ,7081071,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6tDMAQ,7081072,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6tgMAA,7081082,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l57dMAA,7081084,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4JgMAI,7081086,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l6tlMAA,7081087,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lBW5MAM,7081087,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l76kMAA,7081090,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l76uMAA,7081094,Dodge API,001-Component:missing Required by or Required by Product<br>004-DIM:Missing Price Dimension
a6SDo000000l5DeMAI,7081094,Dodge API,001-Component:missing Required by or Required by Product<br>004-DIM:Missing Price Dimension
a6SDo000000l6asMAA,7081094,Dodge API,001-Component:missing Required by or Required by Product<br>004-DIM:Missing Price Dimension
a6SDo000000l4K3MAI,7081095,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4K8MAI,7081099,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l5IBMAY,7081105,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l9BsMAI,7081105,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l5IEMAY,7081107,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l9BuMAI,7081107,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4fbMAA,7081111,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000lCSlMAM,7081111,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l77mMAA,7081115,Dodge Global Network Business Intelligence,001-Component:missing Required by or Required by Product<br>004-DIM:Missing Price Dimension
a6SDo000000lCSqMAM,7081115,Dodge Global Network Business Intelligence,001-Component:missing Required by or Required by Product<br>004-DIM:Missing Price Dimension
a6SDo000000l5KZMAY,7081116,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l5KaMAI,7081313,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000scvlMAA,7081321,DGN - News and Plans,001-Component:missing Required by or Required by Product<br>
a6SDo000000sctRMAQ,7081321,DGN - News and Plans,001-Component:missing Required by or Required by Product<br>
a6SDo000000scuwMAA,7081321,Output Lines,001-Component:missing Required by or Required by Product<br>
a6SDo000000scvmMAA,7081321,Output Lines,001-Component:missing Required by or Required by Product<br>
a6SDo000000scrwMAA,7081321,Seats,001-Component:missing Required by or Required by Product<br>
a6SDo000000scxLMAQ,7081321,Seats,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgO3MAI,7081322,MD Hagerstown,001-Component:missing Required by or Required by Product<br>
a6SDo000000sgWBMAY,7081322,PA Pennsylvania,001-Component:missing Required by or Required by Product<br>
a6SDo000000lBgoMAE,7081330,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4iVMAQ,7081330,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
a6SDo000000l4iaMAA,7081333,Blue Book ProView,001-Component:missing Required by or Required by Product<br>
