Id,BB_Stats__c,Account_Number__c,BB_Last_Sync_Date__c,NS_Invoice_Due_Date__c,BB_Account__c,BB_Account_Sequence__c,Revenue_Account_ID__c,NS_Invoice_Amt_Due__c
0013i00002KrP34AAF,526869,,,,526869,526869-0,,0
0013i00002KrP35AAF,526872,,,,526872,526872-0,,0
0013i00002KrP36AAF,526873,,,,526873,526873-0,,0
0013i00002KrP37AAF,526876,,,,526876,526876-0,,0
0013i00002KrP38AAF,526877,,,,526877,526877-0,,0
0013i00002KrP39AAF,526879,,,,526879,526879-0,,0
0013i00002KrP3AAAV,526880,,,,526880,526880-0,,0
0013i00002KrP3BAAV,526881,,,,526881,526881-0,,0
0013i00002KrP3CAAV,526890,,,,526890,526890-0,,0
0013i00002KrP3DAAV,526899,,,,526899,526899-0,,0
0013i00002KrP3EAAV,526910,,,,526910,526910-0,,0
0013i00002KrP3FAAV,526914,,,,526914,526914-0,,0
0013i00002KrP3GAAV,526915,,,,526915,526915-0,,0
0013i00002KrP3HAAV,526919,,,,526919,526919-0,,0
0013i00002KrP3IAAV,526923,,,,526923,526923-0,,0
0013i00002KrP3JAAV,526929,,,,526929,526929-0,,0
0013i00002KrP3KAAV,526932,,,,526932,526932-0,,0
0013i00002KrP3LAAV,526950,,,2022-12-31,526950,526950-0,D00095513,4014
0013i00002KrP5xAAF,526952,,,,526952,526952-0,,0
0013i00002KrP5yAAF,526953,,,,526953,526953-0,,0
0013i00002KrP5zAAF,526954,,,,526954,526954-0,,0
0013i00002KrP60AAF,526957,,,,526957,526957-0,,0
0013i00002KrP61AAF,526964,,,,526964,526964-0,,0
0013i00002KrP62AAF,526966,,,,526966,526966-0,,0
0013i00002KrP63AAF,526970,,,,526970,526970-0,,0
0013i00002KrP64AAF,526971,,,,526971,526971-0,,0
0013i00002KrP65AAF,526973,,,,526973,526973-0,,0
0013i00002KrP66AAF,526974,,,,526974,526974-0,,0
0013i00002KrP67AAF,526979,,,,526979,526979-0,,0
0013i00002KrP68AAF,526981,,,,526981,526981-0,,0
0013i00002KrP69AAF,526983,,,,526983,526983-0,,0
0013i00002KrP6AAAV,526990,,,,526990,526990-0,D10365864,0
0013i00002KrP6BAAV,526991,,,,526991,526991-0,,0
0013i00002KrP6CAAV,526997,,,,526997,526997-0,,0
0013i00002KrP6DAAV,527002,,,,527002,527002-0,,0
0013i00002KrP6EAAV,527009,,,,527009,527009-0,,0
0013i00002KrP6FAAV,527010,,,,527010,527010-0,,0
0013i00002KrP6GAAV,527011,,,,527011,527011-0,,0
0013i00002KrP6HAAV,527012,,,,527012,527012-0,,0
0013i00002KrP6IAAV,527015,,,,527015,527015-0,,0
0013i00002KrP6JAAV,527018,,,,527018,527018-0,,0
0013i00002KrP6KAAV,527019,,,,527019,527019-0,,0
0013i00002KrP6LAAV,527022,,,,527022,527022-0,,0
0013i00002KrP6MAAV,527024,,,,527024,527024-0,,0
0013i00002KrP6NAAV,527039,,,,527039,527039-0,,0
0013i00002KrP6OAAV,527059,,,,527059,527059-0,,0
0013i00002KrP6PAAV,527061,,,,527061,527061-0,,0
0013i00002KrP6QAAV,527065,,,,527065,527065-0,,0
0013i00002KrP6RAAV,527067,,,,527067,527067-0,,0
0013i00002KrP6SAAV,527069,,,,527069,527069-0,,0
0013i00002KrP6TAAV,527073,,,,527073,527073-0,,0
0013i00002KrP6UAAV,527075,,,,527075,527075-0,,0
0013i00002KrP6VAAV,527079,,,,527079,527079-0,,0
0013i00002KrP6WAAV,527082,,,,527082,527082-0,,0
0013i00002KrP6XAAV,527086,,,,527086,527086-0,,0
0013i00002KrP6aAAF,527090,,,,527090,527090-0,,0
0013i00002KrP6bAAF,527092,,,,527092,527092-0,,0
0013i00002KrP6cAAF,527095,,,,527095,527095-0,,0
0013i00002KrP6dAAF,527097,,,,527097,527097-0,,0
0013i00002KrP6eAAF,527099,,,,527099,527099-0,,0
0013i00002KrP6hAAF,527109,,,,527109,527109-0,,0
0013i00002KrP6iAAF,527118,,,,527118,527118-0,,0
0013i00002KrP6jAAF,527120,,,,527120,527120-0,,0
0013i00002KrP6kAAF,527124,,,,527124,527124-0,,0
0013i00002KrP6lAAF,527125,,,2023-06-01,527125,527125-0,,781.65
0013i00002KrP6mAAF,527131,,,,527131,527131-0,,0
0013i00002KrP6nAAF,527133,,,,527133,527133-0,,0
0013i00002KrP6oAAF,527139,,,,527139,527139-0,,0
0013i00002KrP6pAAF,527140,,,,527140,527140-0,,0
0013i00002KrP6qAAF,527141,,,,527141,527141-0,,0
0013i00002KrP6rAAF,527145,,,,527145,527145-0,,0
0013i00002KrP6sAAF,527147,,,,527147,527147-0,,0
0013i00002KrP6tAAF,527154,,,,527154,527154-0,,0
0013i00002KrP6uAAF,527156,,,,527156,527156-0,,0
0013i00002KrP6vAAF,527161,,,,527161,527161-0,,0
0013i00002KrP6wAAF,527162,,,,527162,527162-0,,0
0013i00002KrP6xAAF,527167,,,,527167,527167-0,,0
0013i00002KrP6yAAF,527171,,,,527171,527171-0,,0
0013i00002KrP6zAAF,527173,,,,527173,527173-0,,0
0013i00002KrP70AAF,527175,,,,527175,527175-0,,0
0013i00002KrP71AAF,527176,,,2023-06-01,527176,527176-0,,435
0013i00002KrP72AAF,527185,,,,527185,527185-0,,0
0013i00002KrP73AAF,527189,,,,527189,527189-0,,0
0013i00002KrP74AAF,527195,,,,527195,527195-0,,0
0013i00002KrP76AAF,527203,,,,527203,527203-0,,0
0013i00002KrP77AAF,527206,,,,527206,527206-0,,0
0013i00002KrP78AAF,527209,,,,527209,527209-0,,0
0013i00002KrP79AAF,527211,,,,527211,527211-0,,0
0013i00002KrP7AAAV,527224,,,,527224,527224-0,,0
0013i00002KrP7BAAV,527225,,,,527225,527225-0,,0
0013i00002KrP7CAAV,527230,,,,527230,527230-0,,0
0013i00002KrP7DAAV,527233,,,,527233,527233-0,,0
0013i00002KrP7EAAV,527240,,,,527240,527240-0,,0
0013i00002KrP7FAAV,527243,,,,527243,527243-0,,0
0013i00002KrP7GAAV,527245,,,,527245,527245-0,,0
0013i00002KrP7HAAV,527250,,,,527250,527250-0,,0
0013i00002KrP7IAAV,527254,,,,527254,527254-0,,0
0013i00002KrP7JAAV,527259,,,,527259,527259-0,,0
0013i00002KrP7KAAV,527266,,,,527266,527266-0,,0
0013i00002KrP7LAAV,527269,,,,527269,527269-0,,0
0013i00002KrP7MAAV,527271,,,,527271,527271-0,,0
0013i00002KrP7OAAV,527277,,,,527277,527277-0,,0
0013i00002KrP7QAAV,527281,,,,527281,527281-0,,0
0013i00002KrP7RAAV,527284,,,,527284,527284-0,,0
0013i00002KrP7SAAV,527287,,,,527287,527287-0,,0
0013i00002KrP7TAAV,527295,,,,527295,527295-0,,0
0013i00002KrP7UAAV,527297,,,2023-06-01,527297,527297-0,,710.6
0013i00002KrP7VAAV,527299,,,,527299,527299-0,,0
0013i00002KrP7WAAV,527300,,,,527300,527300-0,,0
0013i00002KrP7XAAV,527309,,,,527309,527309-0,,0
0013i00002KrP7YAAV,527314,,,,527314,527314-0,,0
0013i00002KrP7aAAF,527316,,,,527316,527316-0,,0
0013i00002KrP7bAAF,527320,,,,527320,527320-0,,0
0013i00002KrP7cAAF,527322,,,,527322,527322-0,,0
0013i00002KrP7dAAF,527324,,,,527324,527324-0,,0
0013i00002KrP7eAAF,527325,,,,527325,527325-0,,0
0013i00002KrP7fAAF,527328,,,,527328,527328-0,,0
0013i00002KrP7gAAF,527329,,,,527329,527329-0,,0
0013i00002KrP7hAAF,527332,,,,527332,527332-0,,0
0013i00002KrP7iAAF,527336,,,,527336,527336-0,,0
0013i00002KrP7jAAF,527342,,,,527342,527342-0,,0
0013i00002KrP7kAAF,527350,,,,527350,527350-0,,0
0013i00002KrP7lAAF,527356,,,,527356,527356-0,,0
0013i00002KrP7nAAF,527363,,,,527363,527363-0,,0
0013i00002KrP7oAAF,527378,,,,527378,527378-0,,0
0013i00002KrP7pAAF,527382,,,,527382,527382-0,,0
0013i00002KrP7qAAF,527383,,,,527383,527383-0,,0
0013i00002KrP7rAAF,527385,,,,527385,527385-0,,0
0013i00002KrP7sAAF,527390,,,,527390,527390-0,,0
0013i00002KrP7tAAF,527394,,,,527394,527394-0,,0
0013i00002KrP7uAAF,527395,,,,527395,527395-0,,0
0013i00002KrP7vAAF,527396,,,,527396,527396-0,,0
0013i00002KrP7wAAF,527401,,,,527401,527401-0,,0
0013i00002KrP7xAAF,527412,,,,527412,527412-0,,0
0013i00002KrP7zAAF,527424,,,,527424,527424-0,,0
0013i00002KrP80AAF,527425,,,,527425,527425-0,,0
0013i00002KrP81AAF,527431,,,,527431,527431-0,,0
0013i00002KrP82AAF,527437,,,,527437,527437-0,,0
0013i00002KrP83AAF,527446,,,,527446,527446-0,,0
0013i00002KrP84AAF,527454,,,,527454,527454-0,,0
0013i00002KrP85AAF,527459,,,,527459,527459-0,,0
0013i00002KrP86AAF,527460,,,,527460,527460-0,,0
0013i00002KrP87AAF,527462,,,,527462,527462-0,,0
0013i00002KrP88AAF,527465,,,,527465,527465-0,,0
0013i00002KrP89AAF,527468,,,,527468,527468-0,,0
0013i00002KrP8AAAV,527469,,,,527469,527469-0,,0
0013i00002KrP8BAAV,527470,,,,527470,527470-0,,0
0013i00002KrP8CAAV,527471,,,,527471,527471-0,,0
0013i00002KrP8DAAV,527473,,,,527473,527473-0,,0
0013i00002KrP8FAAV,527480,,,,527480,527480-0,,0
0013i00002KrP8GAAV,527487,,,,527487,527487-0,,0
0013i00002KrP8HAAV,527491,,,,527491,527491-0,,0
0013i00002KrP8IAAV,527500,,,,527500,527500-0,,0
0013i00002KrP8JAAV,527503,,,,527503,527503-0,,0
0013i00002KrP8KAAV,527508,,,,527508,527508-0,,0
0013i00002KrP8LAAV,527511,,,,527511,527511-0,,0
0013i00002KrP8MAAV,527515,,,,527515,527515-0,,0
0013i00002KrP8NAAV,527520,,,,527520,527520-0,,0
0013i00002KrPB3AAN,527523,,,,527523,527523-0,,0
0013i00002KrPB4AAN,527540,,,,527540,527540-0,,0
0013i00002KrPB5AAN,527541,,,,527541,527541-0,,0
0013i00002KrPB6AAN,527542,,,,527542,527542-0,,0
0013i00002KrPB7AAN,527545,,,,527545,527545-0,,0
0013i00002KrPB8AAN,527552,,,,527552,527552-0,,0
0013i00002KrPB9AAN,527557,,,,527557,527557-0,,0
0013i00002KrPBAAA3,527563,,,,527563,527563-0,,0
0013i00002KrPBBAA3,527566,,,,527566,527566-0,,0
0013i00002KrPBCAA3,527569,,,,527569,527569-0,,0
0013i00002KrPBDAA3,527570,,,,527570,527570-0,,0
0013i00002KrPBEAA3,527574,,,,527574,527574-0,,0
0013i00002KrPBFAA3,527575,,,,527575,527575-0,,0
0013i00002KrPBGAA3,527581,,,,527581,527581-0,,0
0013i00002KrPBHAA3,527582,,,,527582,527582-0,,0
0013i00002KrPBIAA3,527586,,,,527586,527586-0,,0
0013i00002KrPBJAA3,527587,,,,527587,527587-0,,0
0013i00002KrPBKAA3,527590,,,,527590,527590-0,,0
0013i00002KrPBLAA3,527594,,,,527594,527594-0,,0
0013i00002KrPBMAA3,527599,,,,527599,527599-0,,0
0013i00002KrPBNAA3,527600,,,,527600,527600-0,,0
0013i00002KrPBOAA3,527607,,,,527607,527607-0,,0
0013i00002KrPBPAA3,527612,,,,527612,527612-0,,0
0013i00002KrPBQAA3,527613,,,,527613,527613-0,,0
0013i00002KrPBRAA3,527619,,,,527619,527619-0,,0
0013i00002KrPBSAA3,527620,,,,527620,527620-0,,0
0013i00002KrPBTAA3,527621,,,2023-01-31,527621,527621-0,,330.02
0013i00002KrPBUAA3,527622,,,,527622,527622-0,,0
0013i00002KrPBVAA3,527626,,,,527626,527626-0,,0
0013i00002KrPBYAA3,527629,,,,527629,527629-0,,0
0013i00002KrPBZAA3,527631,,,,527631,527631-0,,0
0013i00002KrPBaAAN,527634,,,,527634,527634-0,,0
0013i00002KrPBbAAN,527637,,,,527637,527637-0,,0
0013i00002KrPBcAAN,527639,,,,527639,527639-0,,0
0013i00002KrPBdAAN,527640,,,,527640,527640-0,,0
0013i00002KrPBeAAN,527648,,,,527648,527648-0,,0
0013i00002KrPBfAAN,527652,,,,527652,527652-0,,0
0013i00002KrPBgAAN,527654,,,,527654,527654-0,,0
0013i00002KrPBhAAN,527659,,,,527659,527659-0,,0
0013i00002KrPBiAAN,527660,,,,527660,527660-0,,0
0013i00002KrPBjAAN,527661,,,,527661,527661-0,,0
0013i00002KrPBkAAN,527664,,,,527664,527664-0,,0
0013i00002KrPBlAAN,527668,,,,527668,527668-0,,0
0013i00002KrPBmAAN,527669,,,,527669,527669-0,,0
0013i00002KrPBnAAN,527671,,,,527671,527671-0,,0
0013i00002KrPBoAAN,527680,,,,527680,527680-0,,0
0013i00002KrPBpAAN,527682,,,,527682,527682-0,,0
0013i00002KrPBqAAN,527683,,,,527683,527683-0,,0
0013i00002KrPBrAAN,527685,,,,527685,527685-0,,0
0013i00002KrPBsAAN,527699,,,,527699,527699-0,,0
0013i00002KrPBtAAN,527706,,,,527706,527706-0,,0
0013i00002KrPBuAAN,527717,,,,527717,527717-0,,0
0013i00002KrPBvAAN,527724,,,,527724,527724-0,,0
0013i00002KrPBwAAN,527728,,,,527728,527728-0,,0
0013i00002KrPBxAAN,527733,,,,527733,527733-0,,0
0013i00002KrPByAAN,527737,,,,527737,527737-0,,0
0013i00002KrPBzAAN,527738,,,,527738,527738-0,,0
0013i00002KrPC1AAN,527741,,,,527741,527741-0,,0
0013i00002KrPC2AAN,527742,,,,527742,527742-0,,0
0013i00002KrPC3AAN,527745,,,,527745,527745-0,,0
0013i00002KrPC4AAN,527757,,,,527757,527757-0,,0
0013i00002KrPC5AAN,527761,,,,527761,527761-0,,0
0013i00002KrPC6AAN,527762,,,,527762,527762-0,,0
0013i00002KrPC7AAN,527763,,,,527763,527763-0,,0
0013i00002KrPC8AAN,527768,,,,527768,527768-0,,0
0013i00002KrPC9AAN,527774,,,,527774,527774-0,,0
0013i00002KrPCAAA3,527777,,,,527777,527777-0,,0
0013i00002KrPCBAA3,527781,,,,527781,527781-0,,0
0013i00002KrPCCAA3,527782,,,,527782,527782-0,,0
0013i00002KrPCDAA3,527784,,,,527784,527784-0,,0
0013i00002KrPCEAA3,527789,,,,527789,527789-0,,0
0013i00002KrPCFAA3,527791,,,,527791,527791-0,,0
0013i00002KrPCGAA3,527796,,,,527796,527796-0,,0
0013i00002KrPCHAA3,527798,,,,527798,527798-0,,0
0013i00002KrPCIAA3,527807,,,,527807,527807-0,,0
0013i00002KrPCJAA3,527808,,,,527808,527808-0,,0
0013i00002KrPCKAA3,527809,,,,527809,527809-0,,0
0013i00002KrPCLAA3,527819,,,,527819,527819-0,,0
0013i00002KrPCMAA3,527824,,,,527824,527824-0,,0
0013i00002KrPCNAA3,527829,,,,527829,527829-0,,0
0013i00002KrPCOAA3,527834,,,,527834,527834-0,,0
0013i00002KrPCPAA3,527835,,,,527835,527835-0,,0
0013i00002KrPCQAA3,527836,,,,527836,527836-0,D00145762,0
0013i00002KrPCRAA3,527838,,,,527838,527838-0,,0
0013i00002KrPCSAA3,527844,,,,527844,527844-0,,0
0013i00002KrPCTAA3,527846,,,2023-06-01,527846,527846-0,,133
0013i00002KrPCUAA3,527847,,,,527847,527847-0,,0
0013i00002KrPCVAA3,527848,,,,527848,527848-0,,0
0013i00002KrPCWAA3,527849,,,,527849,527849-0,,0
0013i00002KrPCXAA3,527851,,,,527851,527851-0,,0
0013i00002KrPCYAA3,527853,,,,527853,527853-0,,0
0013i00002KrPCZAA3,527859,,,,527859,527859-0,,0
0013i00002KrPCaAAN,527863,,,,527863,527863-0,,0
0013i00002KrPCbAAN,527868,,,,527868,527868-0,,0
0013i00002KrPCcAAN,527883,,,,527883,527883-0,,0
0013i00002KrPCdAAN,527892,,,,527892,527892-0,,0
0013i00002KrPCeAAN,527899,,,,527899,527899-0,,0
0013i00002KrPCfAAN,527901,,,,527901,527901-0,,0
0013i00002KrPCgAAN,527906,,,,527906,527906-0,,0
0013i00002KrPChAAN,527910,,,,527910,527910-0,,0
0013i00002KrPCjAAN,527918,,,,527918,527918-0,,0
0013i00002KrPCkAAN,527931,,,,527931,527931-0,,0
0013i00002KrPClAAN,527934,,,,527934,527934-0,,0
0013i00002KrPCmAAN,527935,,,,527935,527935-0,,0
0013i00002KrPCnAAN,527939,,,,527939,527939-0,,0
0013i00002KrPCoAAN,527942,,,,527942,527942-0,,0
0013i00002KrPCpAAN,527944,,,,527944,527944-0,,0
0013i00002KrPCqAAN,527953,,,,527953,527953-0,,0
0013i00002KrPCrAAN,527955,,,,527955,527955-0,,0
0013i00002KrPCsAAN,527956,,,,527956,527956-0,,0
0013i00002KrPCtAAN,527964,,,,527964,527964-0,,0
0013i00002KrPCuAAN,527965,,,,527965,527965-0,,0
0013i00002KrPCvAAN,527971,,,,527971,527971-0,,0
0013i00002KrPCwAAN,527975,,,,527975,527975-0,,0
0013i00002KrPCxAAN,527977,,,,527977,527977-0,,0
0013i00002KrPCyAAN,527979,,,,527979,527979-0,,0
0013i00002KrPCzAAN,527984,,,,527984,527984-0,,0
0013i00002KrPD0AAN,527986,,,,527986,527986-0,,0
0013i00002KrPD1AAN,527994,,,,527994,527994-0,,0
0013i00002KrPD2AAN,528002,,,,528002,528002-0,,0
0013i00002KrPD3AAN,528003,,,,528003,528003-0,,0
0013i00002KrPD4AAN,528006,,,,528006,528006-0,,0
0013i00002KrPD5AAN,528008,,,,528008,528008-0,,0
0013i00002KrPD6AAN,528009,,,,528009,528009-0,,0
0013i00002KrPD7AAN,528013,,,,528013,528013-0,,0
0013i00002KrPD8AAN,528017,,,,528017,528017-0,,0
0013i00002KrPD9AAN,528020,,,,528020,528020-0,,0
0013i00002KrPDAAA3,528023,,,,528023,528023-0,,0
0013i00002KrPDBAA3,528048,,,,528048,528048-0,,0
0013i00002KrPDCAA3,528051,,,,528051,528051-0,,0
0013i00002KrPDDAA3,528052,,,,528052,528052-0,,0
0013i00002KrPDEAA3,528053,,,,528053,528053-0,,0
0013i00002KrPDFAA3,528056,,,,528056,528056-0,,0
0013i00002KrPDGAA3,528057,,,,528057,528057-0,,0
0013i00002KrPDHAA3,528069,,,,528069,528069-0,,0
0013i00002KrPDIAA3,528074,,,,528074,528074-0,,0
0013i00002KrPDJAA3,528076,,,,528076,528076-0,,0
0013i00002KrPDKAA3,528078,,,,528078,528078-0,,0
0013i00002KrPDLAA3,528080,,,,528080,528080-0,,0
0013i00002KrPDMAA3,528086,,,,528086,528086-0,,0
0013i00002KrPDOAA3,528090,,,,528090,528090-0,,0
0013i00002KrPDPAA3,528110,,,,528110,528110-0,,0
0013i00002KrPDQAA3,528115,,,2023-02-01,528115,528115-0,,904.4
0013i00002KrPDRAA3,528117,,,,528117,528117-0,,0
0013i00002KrPDSAA3,528119,,,,528119,528119-0,,0
0013i00002KrPDTAA3,528124,,,,528124,528124-0,,0
0013i00002KrPDUAA3,528126,,,,528126,528126-0,,0
0013i00002KrPDVAA3,528130,,,,528130,528130-0,,0
0013i00002KrPG6AAN,528131,,,,528131,528131-0,,0
0013i00002KrPG7AAN,528137,,,,528137,528137-0,,0
0013i00002KrPG8AAN,528138,,,,528138,528138-0,,0
0013i00002KrPG9AAN,528139,,,,528139,528139-0,,0
0013i00002KrPGAAA3,528146,,,,528146,528146-0,,0
0013i00002KrPGBAA3,528149,,,,528149,528149-0,,0
0013i00002KrPGCAA3,528153,,,,528153,528153-0,,0
0013i00002KrPGDAA3,528154,,,,528154,528154-0,,0
0013i00002KrPGEAA3,528155,,,2023-06-01,528155,528155-0,,603.25
0013i00002KrPGFAA3,528165,,,,528165,528165-0,,0
0013i00002KrPGGAA3,528169,,,,528169,528169-0,,0
0013i00002KrPGHAA3,528184,,,,528184,528184-0,,0
0013i00002KrPGIAA3,528186,,,,528186,528186-0,,0
0013i00002KrPGJAA3,528195,,,,528195,528195-0,,0
0013i00002KrPGKAA3,528197,,,,528197,528197-0,,0
0013i00002KrPGLAA3,528202,,,,528202,528202-0,,0
0013i00002KrPGMAA3,528214,,,,528214,528214-0,,0
0013i00002KrPGNAA3,528219,,,,528219,528219-0,,0
0013i00002KrPGPAA3,528224,,,,528224,528224-0,,0
0013i00002KrPGQAA3,528229,,,,528229,528229-0,,0
0013i00002KrPGRAA3,528230,,,,528230,528230-0,,0
0013i00002KrPGSAA3,528234,,,,528234,528234-0,,0
0013i00002KrPGTAA3,528245,,,,528245,528245-0,,0
0013i00002KrPGUAA3,528247,,,,528247,528247-0,,0
0013i00002KrPGVAA3,528248,,,,528248,528248-0,,0
0013i00002KrPGWAA3,528251,,,,528251,528251-0,,0
0013i00002KrPGXAA3,528265,,,,528265,528265-0,,0
0013i00002KrPGYAA3,528286,,,,528286,528286-0,,0
0013i00002KrPGZAA3,528288,,,,528288,528288-0,,0
0013i00002KrPGaAAN,528290,,,,528290,528290-0,,0
0013i00002KrPGbAAN,528291,,,,528291,528291-0,,0
0013i00002KrPGcAAN,528292,,,,528292,528292-0,,0
0013i00002KrPGdAAN,528294,,,,528294,528294-0,,0
0013i00002KrPGeAAN,528296,,,,528296,528296-0,,0
0013i00002KrPGfAAN,528299,,,,528299,528299-0,,0
0013i00002KrPGgAAN,528308,,,,528308,528308-0,,0
0013i00002KrPGhAAN,528317,,,,528317,528317-0,,0
0013i00002KrPGiAAN,528327,,,,528327,528327-0,,0
0013i00002KrPGjAAN,528329,,,,528329,528329-0,,0
0013i00002KrPGkAAN,528335,,,,528335,528335-0,,0
0013i00002KrPGlAAN,528336,,,,528336,528336-0,,0
0013i00002KrPGmAAN,528346,,,,528346,528346-0,,0
0013i00002KrPGnAAN,528347,,,,528347,528347-0,,0
0013i00002KrPGoAAN,528354,,,,528354,528354-0,,0
0013i00002KrPGpAAN,528356,,,,528356,528356-0,,0
0013i00002KrPGqAAN,528361,,,,528361,528361-0,,0
0013i00002KrPGrAAN,528373,,,,528373,528373-0,,0
0013i00002KrPGsAAN,528374,,,,528374,528374-0,,0
0013i00002KrPGtAAN,528384,,,,528384,528384-0,,0
0013i00002KrPGuAAN,528391,,,,528391,528391-0,,0
0013i00002KrPGwAAN,528394,,,,528394,528394-0,,0
0013i00002KrPGxAAN,528412,,,,528412,528412-0,,0
0013i00002KrPGzAAN,528423,,,,528423,528423-0,,0
0013i00002KrPH0AAN,528431,,,,528431,528431-0,,0
0013i00002KrPH1AAN,528437,,,,528437,528437-0,,0
0013i00002KrPH2AAN,528451,,,,528451,528451-0,,0
0013i00002KrPH3AAN,528458,,,,528458,528458-0,,0
0013i00002KrPH4AAN,528461,,,,528461,528461-0,,0
0013i00002KrPH5AAN,528466,,,,528466,528466-0,,0
0013i00002KrPH7AAN,528468,,,,528468,528468-0,,0
0013i00002KrPH8AAN,528475,,,,528475,528475-0,,0
0013i00002KrPH9AAN,528476,,,,528476,528476-0,,0
0013i00002KrPHAAA3,528477,,,,528477,528477-0,,0
0013i00002KrPHBAA3,528484,,,,528484,528484-0,,0
0013i00002KrPHCAA3,528487,,,,528487,528487-0,,0
0013i00002KrPHDAA3,528493,,,,528493,528493-0,,0
0013i00002KrPHEAA3,528496,,,,528496,528496-0,,0
0013i00002KrPHFAA3,528497,,,,528497,528497-0,,0
0013i00002KrPHGAA3,528498,,,,528498,528498-0,,0
0013i00002KrPHHAA3,528501,,,,528501,528501-0,,0
0013i00002KrPHIAA3,528506,,,,528506,528506-0,,0
0013i00002KrPHJAA3,528507,,,,528507,528507-0,,0
0013i00002KrPHKAA3,528510,,,,528510,528510-0,,0
0013i00002KrPHLAA3,528513,,,,528513,528513-0,,0
0013i00002KrPHMAA3,528516,,,,528516,528516-0,,0
0013i00002KrPHNAA3,528518,,,,528518,528518-0,,0
0013i00002KrPHOAA3,528529,,,,528529,528529-0,,0
0013i00002KrPHPAA3,528531,,,,528531,528531-0,,0
0013i00002KrPHQAA3,528532,,,,528532,528532-0,,0
0013i00002KrPHRAA3,528533,,,,528533,528533-0,,0
0013i00002KrPHSAA3,528536,,,,528536,528536-0,,0
0013i00002KrPHTAA3,528537,,,,528537,528537-0,,0
0013i00002KrPHUAA3,528542,,,,528542,528542-0,,0
0013i00002KrPHVAA3,528543,,,,528543,528543-0,,0
0013i00002KrPHWAA3,528556,,,,528556,528556-0,,0
0013i00002KrPHXAA3,528565,,,,528565,528565-0,,0
0013i00002KrPHYAA3,528567,,,,528567,528567-0,,0
0013i00002KrPHZAA3,528568,,,,528568,528568-0,,0
0013i00002KrPHaAAN,528572,,,,528572,528572-0,,0
0013i00002KrPHbAAN,528581,,,,528581,528581-0,,0
0013i00002KrPHcAAN,528582,,,,528582,528582-0,,0
0013i00002KrPHdAAN,528585,,,,528585,528585-0,,0
0013i00002KrPHfAAN,528598,,,,528598,528598-0,,0
0013i00002KrPHgAAN,528601,,,,528601,528601-0,,0
0013i00002KrPHhAAN,528604,,,,528604,528604-0,,0
0013i00002KrPHiAAN,528606,,,,528606,528606-0,,0
0013i00002KrPHjAAN,528609,,,,528609,528609-0,,0
0013i00002KrPHkAAN,528610,,,,528610,528610-0,,0
0013i00002KrPHlAAN,528612,,,,528612,528612-0,,0
0013i00002KrPHmAAN,528616,,,,528616,528616-0,,0
0013i00002KrPHnAAN,528617,,,,528617,528617-0,,0
0013i00002KrPHoAAN,528618,,,,528618,528618-0,,0
0013i00002KrPHpAAN,528620,,,,528620,528620-0,,0
0013i00002KrPHqAAN,528622,,,,528622,528622-0,,0
0013i00002KrPHrAAN,528623,,,,528623,528623-0,,0
0013i00002KrPHsAAN,528627,,,,528627,528627-0,,0
0013i00002KrPHtAAN,528636,,,,528636,528636-0,,0
0013i00002KrPHuAAN,528640,,,,528640,528640-0,,0
0013i00002KrPHvAAN,528641,,,,528641,528641-0,,0
0013i00002KrPHwAAN,528656,,,,528656,528656-0,,0
0013i00002KrPHxAAN,528661,,,,528661,528661-0,,0
0013i00002KrPHyAAN,528670,,,2023-04-01,528670,528670-0,,287.2
0013i00002KrPHzAAN,528673,,,,528673,528673-0,,0
0013i00002KrPI0AAN,528690,,,,528690,528690-0,,0
0013i00002KrPI1AAN,528692,,,,528692,528692-0,,0
0013i00002KrPI2AAN,528695,,,,528695,528695-0,,0
0013i00002KrPI3AAN,528699,,,,528699,528699-0,,0
0013i00002KrPI5AAN,528704,,,,528704,528704-0,,0
0013i00002KrPI6AAN,528709,,,,528709,528709-0,,0
0013i00002KrPI7AAN,528716,,,,528716,528716-0,,0
0013i00002KrPI8AAN,528717,,,,528717,528717-0,,0
0013i00002KrPI9AAN,528721,,,,528721,528721-0,,0
0013i00002KrPIAAA3,528727,,,,528727,528727-0,,0
0013i00002KrPIBAA3,528730,,,,528730,528730-0,,0
0013i00002KrPICAA3,528732,,,,528732,528732-0,,0
0013i00002KrPIDAA3,528733,,,,528733,528733-0,,0
0013i00002KrPIEAA3,528735,,,,528735,528735-0,,0
0013i00002KrPIFAA3,528749,,,,528749,528749-0,,0
0013i00002KrPIGAA3,528750,,,,528750,528750-0,,0
0013i00002KrPIHAA3,528755,,,,528755,528755-0,,0
0013i00002KrPIIAA3,528761,,,,528761,528761-0,,0
0013i00002KrPIJAA3,528763,,,,528763,528763-0,,0
0013i00002KrPIKAA3,528764,,,,528764,528764-0,,0
0013i00002KrPILAA3,528772,,,,528772,528772-0,,0
0013i00002KrPIMAA3,528775,,,,528775,528775-0,,0
0013i00002KrPINAA3,528776,,,,528776,528776-0,,0
0013i00002KrPIOAA3,528779,,,,528779,528779-0,,0
0013i00002KrPIPAA3,528784,,,,528784,528784-0,,0
0013i00002KrPIQAA3,528788,,,,528788,528788-0,,0
0013i00002KrPIRAA3,528791,,,,528791,528791-0,,0
0013i00002KrPISAA3,528794,,,,528794,528794-0,,0
