Id,breadwinner_ns__TranDate__c
a9TDI000000DBPO2A4,2022-08-01
a9TDI000000DCWL2A4,2022-08-01
a9TDI000000DBTa2AO,2022-08-01
a9TDI000000DBTe2AO,2022-08-01
a9TDI000000DCw22AG,2022-08-01
a9TDI000000DBfF2AW,2022-08-01
a9TDI000000DAsi2AG,2022-08-01
a9TDI000000DCCa2AO,2022-08-01
a9TDI000000DCVv2AO,2022-08-01
a9TDI000000DAmX2AW,2022-08-01
a9TDI000000DCKH2A4,2022-08-01
a9TDI000000DBPI2A4,2022-08-01
a9TDI000000DBni2AG,2022-08-01
a9TDI000000DAmj2AG,2022-08-01
a9TDI000000DBE52AO,2022-08-01
a9TDI000000DBvG2AW,2022-08-01
a9TDI000000DAOa2AO,2022-08-01
a9TDI000000D9xW2AS,2022-08-01
a9TDI000000DAWy2AO,2022-08-01
a9TDI000000DAGc2AO,2022-08-01
a9TDI000000DASD2A4,2022-08-01
a9TDI000000DAXu2AO,2022-08-01
a9TDI000000DAcO2AW,2022-08-01
a9TDI000000DDDw2AO,2022-08-01
a9TDI000000DDF42AO,2022-08-01
a9TDI000000DDEw2AO,2022-08-01
a9TDI000000DBhT2AW,2022-08-01
a9TDI000000DAwk2AG,2022-08-01
a9TDI000000D9XF2A0,2022-08-01
a9TDI000000DDKZ2A4,2022-08-01
a9TDI000000DAw42AG,2022-08-01
a9TDI000000DA3F2AW,2022-08-01
a9TDI000000DA3I2AW,2022-08-01
a9TDI000000D9g12AC,2022-08-01
a9TDI000000DA3S2AW,2022-08-01
a9TDI000000DA292AG,2022-08-01
a9TDI000000DA2H2AW,2022-08-01
a9TDI000000DDEi2AO,2022-08-01
a9TDI000000DDEk2AO,2022-08-01
a9TDI000000D9c92AC,2022-08-01
a9TDI000000D9ZZ2A0,2022-08-01
a9TDI000000D9cg2AC,2022-08-01
a9TDI000000D9cr2AC,2022-08-01
a9TDI000000DA3Y2AW,2022-08-01
a9TDI000000D9cs2AC,2022-08-01
a9TDI000000DCF32AO,2022-08-01
a9TDI000000DCEQ2A4,2022-08-01
a9TDI000000DCjz2AG,2022-08-01
a9TDI000000CwCi2AK,2022-08-01
a9TDI000000CwCA2A0,2022-08-01
a9TDI000000CwCB2A0,2022-08-01
a9TDI000000Cw7p2AC,2022-08-01
a9TDI000000Cx3D2AS,2022-08-01
a9TDI000000CwAB2A0,2022-08-01
a9TDI000000DB2r2AG,2022-08-01
a9TDI000000DBdj2AG,2022-08-01
a9TDI000000DBU32AO,2022-08-01
a9TDI000000DD0E2AW,2022-08-01
a9TDI000000DD0K2AW,2022-08-01
a9TDI000000DDEH2A4,2022-08-01
a9TDI000000DBlv2AG,2022-08-01
a9TDI000000DCms2AG,2022-08-01
a9TDI000000DCmt2AG,2022-08-01
a9TDI000000DDx22AG,2022-08-01
a9TDI000000DDHN2A4,2022-08-01
a9TDI000000DBek2AG,2022-08-01
a9TDI000000DCtw2AG,2022-08-01
a9TDI000000DDHT2A4,2022-08-01
a9TDI000000DCua2AG,2022-08-01
a9TDI000000DCub2AG,2022-08-01
a9TDI000000DDGZ2A4,2022-08-01
a9TDI000000DDHr2AO,2022-08-01
a9TDI000000DBx62AG,2022-08-01
a9TDI000000DDFf2AO,2022-08-01
a9TDI000000DBfj2AG,2022-08-01
a9TDI000000DD8d2AG,2022-08-01
a9TDI000000DDxy2AG,2022-08-01
a9TDI000000DCRu2AO,2022-08-01
a9TDI000000DCzV2AW,2022-08-01
a9TDI000000DCdf2AG,2022-08-01
a9TDI000000DCdw2AG,2022-08-01
a9TDI000000DBwA2AW,2022-08-01
a9TDI000000DCdz2AG,2022-08-01
a9TDI000000DBCi2AO,2022-08-01
a9TDI000000DBui2AG,2022-08-01
a9TDI000000DB8A2AW,2022-08-01
a9TDI000000DASf2AO,2022-08-01
a9TDI000000DASj2AO,2022-08-01
a9TDI000000DAQN2A4,2022-08-01
a9TDI000000DArO2AW,2022-08-01
a9TDI000000DBuj2AG,2022-08-01
a9TDI000000DBoV2AW,2022-08-01
a9TDI000000DC0L2AW,2022-08-01
a9TDI000000D40l2AC,2022-07-31
a9TDI000000D40A2AS,2022-07-31
a9TDI000000D40n2AC,2022-07-31
a9TDI000000D40o2AC,2022-07-31
a9TDI000000D40p2AC,2022-07-31
a9TDI000000D40q2AC,2022-07-31
a9TDI000000D40r2AC,2022-07-31
a9TDI000000D40t2AC,2022-07-31
a9TDI000000D40V2AS,2022-07-31
a9TDI000000D40W2AS,2022-07-31
a9TDI000000D40X2AS,2022-07-31
a9TDI000000D40Y2AS,2022-07-31
a9TDI000000D40Z2AS,2022-07-31
a9TDI000000D40a2AC,2022-07-31
a9TDI000000D40b2AC,2022-07-31
a9TDI000000D40c2AC,2022-07-31
a9TDI000000D40d2AC,2022-07-31
a9TDI000000D40e2AC,2022-07-31
a9TDI000000D40f2AC,2022-07-31
a9TDI000000D40g2AC,2022-07-31
a9TDI000000D40i2AC,2022-07-31
a9TDI000000D40j2AC,2022-07-31
a9TDI000000D40h2AC,2022-07-31
a9TDI000000D40k2AC,2022-07-31
a9TDI000000D4012AC,2022-07-31
a9TDI000000D4022AC,2022-07-31
a9TDI000000D4032AC,2022-07-31
a9TDI000000D4042AC,2022-07-31
a9TDI000000D4052AC,2022-07-31
a9TDI000000D4062AC,2022-07-31
a9TDI000000D4072AC,2022-07-31
a9TDI000000D4082AC,2022-07-31
a9TDI000000D4092AC,2022-07-31
a9TDI000000D40m2AC,2022-07-31
a9TDI000000D3zb2AC,2022-07-30
a9TDI000000D3ze2AC,2022-07-30
a9TDI000000DDSx2AO,2022-07-30
a9TDI000000D3zm2AC,2022-07-30
a9TDI000000D3zn2AC,2022-07-30
a9TDI000000D3zj2AC,2022-07-30
a9TDI000000D3zC2AS,2022-07-29
a9TDI000000DDT12AO,2022-07-29
a9TDI000000D3zD2AS,2022-07-29
a9TDI000000D3z82AC,2022-07-29
a9TDI000000D3zE2AS,2022-07-29
a9TDI000000D3z92AC,2022-07-29
a9TDI000000D3zF2AS,2022-07-29
a9TDI000000D3zA2AS,2022-07-29
a9TDI000000D3zG2AS,2022-07-29
a9TDI000000D3zH2AS,2022-07-29
a9TDI000000D3zI2AS,2022-07-29
a9TDI000000D3zJ2AS,2022-07-29
a9TDI000000D3zK2AS,2022-07-29
a9TDI000000D3zL2AS,2022-07-29
a9TDI000000D3zM2AS,2022-07-29
a9TDI000000D3zN2AS,2022-07-29
a9TDI000000D3zO2AS,2022-07-29
a9TDI000000D3zT2AS,2022-07-29
a9TDI000000D3zP2AS,2022-07-29
a9TDI000000D3zQ2AS,2022-07-29
a9TDI000000D3zR2AS,2022-07-29
a9TDI000000D3zS2AS,2022-07-29
a9TDI000000D3tB2AS,2022-07-29
a9TDI000000D3tU2AS,2022-07-29
a9TDI000000D3tV2AS,2022-07-29
a9TDI000000D3tb2AC,2022-07-29
a9TDI000000D3tc2AC,2022-07-29
a9TDI000000D3zX2AS,2022-07-29
a9TDI000000D3zY2AS,2022-07-29
a9TDI000000D3zZ2AS,2022-07-29
a9TDI000000D3za2AC,2022-07-29
a9TDI000000D3zc2AC,2022-07-29
a9TDI000000D3zd2AC,2022-07-29
a9TDI000000D3zf2AC,2022-07-29
a9TDI000000D3zg2AC,2022-07-29
a9TDI000000D3zh2AC,2022-07-29
a9TDI000000D3zi2AC,2022-07-29
a9TDI000000D3zk2AC,2022-07-29
a9TDI000000D3zl2AC,2022-07-29
a9TDI000000D3yZ2AS,2022-07-29
a9TDI000000D3ya2AC,2022-07-29
a9TDI000000D3yb2AC,2022-07-29
a9TDI000000D3yc2AC,2022-07-29
a9TDI000000D3yd2AC,2022-07-29
a9TDI000000D3ye2AC,2022-07-29
a9TDI000000D3yf2AC,2022-07-29
a9TDI000000D3yg2AC,2022-07-29
a9TDI000000D3yh2AC,2022-07-29
a9TDI000000D3yi2AC,2022-07-29
a9TDI000000D3yk2AC,2022-07-29
a9TDI000000D3yl2AC,2022-07-29
a9TDI000000D3ym2AC,2022-07-29
a9TDI000000D3z32AC,2022-07-29
a9TDI000000D3z42AC,2022-07-29
a9TDI000000D3z52AC,2022-07-29
a9TDI000000D3zB2AS,2022-07-29
a9TDI000000D3z62AC,2022-07-29
a9TDI000000D3z72AC,2022-07-29
a9TDI000000D3sl2AC,2022-07-28
a9TDI000000D3so2AC,2022-07-28
a9TDI000000D3sn2AC,2022-07-28
a9TDI000000D3sm2AC,2022-07-28
a9TDI000000D3sE2AS,2022-07-27
a9TDI000000D3sH2AS,2022-07-27
a9TDI000000D3sI2AS,2022-07-27
a9TDI000000D3sJ2AS,2022-07-27
a9TDI000000D3sK2AS,2022-07-27
a9TDI000000D3sL2AS,2022-07-27
a9TDI000000D3sM2AS,2022-07-27
a9TDI000000D3sO2AS,2022-07-27
a9TDI000000D3sg2AC,2022-07-27
a9TDI000000DBqP2AW,2022-07-27
a9TDI000000DDEb2AO,2022-07-27
a9TDI000000DDHp2AO,2022-07-27
a9TDI000000DD8b2AG,2022-07-27
a9TDI000000DAXf2AO,2022-07-27
a9TDI000000DAJz2AO,2022-07-27
a9TDI000000DDBu2AO,2022-07-27
a9TDI000000DDj22AG,2022-07-27
a9TDI000000DDAu2AO,2022-07-27
a9TDI000000DAAI2A4,2022-07-27
a9TDI000000D3rn2AC,2022-07-26
a9TDI000000D3ro2AC,2022-07-26
a9TDI000000D3rp2AC,2022-07-26
a9TDI000000D3s22AC,2022-07-26
a9TDI000000DCzO2AW,2022-07-26
a9TDI000000DAP92AO,2022-07-26
a9TDI000000DDFb2AO,2022-07-26
a9TDI000000DDof2AG,2022-07-26
a9TDI000000DDIl2AO,2022-07-26
a9TDI000000DB9G2AW,2022-07-26
a9TDI000000DCc52AG,2022-07-26
a9TDI000000DDHE2A4,2022-07-26
a9TDI000000D3sx2AC,2022-07-25
a9TDI000000D3zs2AC,2022-07-25
a9TDI000000D3r72AC,2022-07-25
a9TDI000000D3rJ2AS,2022-07-25
a9TDI000000D3rK2AS,2022-07-25
a9TDI000000D3rL2AS,2022-07-25
a9TDI000000D3rH2AS,2022-07-25
a9TDI000000DASe2AO,2022-07-25
a9TDI000000DCDp2AO,2022-07-25
a9TDI000000DCfp2AG,2022-07-25
a9TDI000000DCo52AG,2022-07-25
a9TDI000000D3rG2AS,2022-07-25
a9TDI000000DAT82AO,2022-07-25
a9TDI000000D3pN2AS,2022-07-24
a9TDI000000DAqe2AG,2022-07-24
a9TDI000000D3qr2AC,2022-07-24
a9TDI000000D3qp2AC,2022-07-24
a9TDI000000D3qq2AC,2022-07-24
a9TDI000000DDKn2AO,2022-07-24
a9TDI000000D3qO2AS,2022-07-23
a9TDI000000DBhJ2AW,2022-07-23
a9TDI000000DECN2A4,2022-07-23
a9TDI000000DECE2A4,2022-07-23
a9TDI000000D3qN2AS,2022-07-23
a9TDI000000DEDw2AO,2022-07-23
a9TDI000000DEAy2AO,2022-07-23
a9TDI000000DBNJ2A4,2022-07-23
a9TDI000000D3qM2AS,2022-07-23
a9TDI000000DEDd2AO,2022-07-23
a9TDI000000D3QC2A0,2022-07-22
a9TDI000000DDY12AO,2022-07-22
a9TDI000000D3pk2AC,2022-07-22
a9TDI000000D3pq2AC,2022-07-22
a9TDI000000D3pr2AC,2022-07-22
a9TDI000000D3ps2AC,2022-07-22
a9TDI000000D3pt2AC,2022-07-22
a9TDI000000D3pu2AC,2022-07-22
a9TDI000000D3pv2AC,2022-07-22
a9TDI000000D3pw2AC,2022-07-22
a9TDI000000D3px2AC,2022-07-22
a9TDI000000D3py2AC,2022-07-22
a9TDI000000D3pz2AC,2022-07-22
a9TDI000000D3qE2AS,2022-07-22
a9TDI000000DBsn2AG,2022-07-22
a9TDI000000DC4p2AG,2022-07-22
a9TDI000000DB2c2AG,2022-07-22
a9TDI000000DCdo2AG,2022-07-22
a9TDI000000DAkL2AW,2022-07-22
a9TDI000000DASK2A4,2022-07-22
a9TDI000000DD5s2AG,2022-07-22
a9TDI000000DD6D2AW,2022-07-22
a9TDI000000DD6J2AW,2022-07-22
a9TDI000000D3QB2A0,2022-07-22
a9TDI000000D3pP2AS,2022-07-21
a9TDI000000D3pQ2AS,2022-07-21
a9TDI000000D3pC2AS,2022-07-21
a9TDI000000D3ou2AC,2022-07-21
a9TDI000000DDCh2AO,2022-07-21
a9TDI000000D8zE2AS,2021-12-01
a9TDI000000D8zF2AS,2021-12-01
a9TDI000000D9Ez2AK,2021-12-01
a9TDI000000D8sS2AS,2021-12-01
a9TDI000000D8sc2AC,2021-12-01
a9TDI000000D9Fw2AK,2021-12-01
a9TDI000000D91g2AC,2021-12-01
a9TDI000000D8Xb2AK,2021-12-01
a9TDI000000D8XH2A0,2021-12-01
a9TDI000000D9Dw2AK,2021-12-01
a9TDI000000D9Dx2AK,2021-12-01
a9TDI000000D8eW2AS,2021-12-01
a9TDI000000D9Tb2AK,2021-12-01
a9TDI000000D8co2AC,2021-12-01
a9TDI000000D8we2AC,2021-12-01
a9TDI000000D9OD2A0,2021-12-01
a9TDI000000D8q12AC,2021-12-01
a9TDI000000D8qD2AS,2021-12-01
a9TDI000000D8b22AC,2021-12-01
a9TDI000000D8bD2AS,2021-12-01
a9TDI000000D8bE2AS,2021-12-01
a9TDI000000D8a52AC,2021-12-01
a9TDI000000D8ac2AC,2021-12-01
a9TDI000000D8ew2AC,2021-12-01
a9TDI000000D9J42AK,2021-12-01
a9TDI000000D9xB2AS,2021-12-01
a9TDI000000D93L2AS,2021-12-01
a9TDI000000D9v52AC,2021-12-01
a9TDI000000D9aG2AS,2021-12-01
a9TDI000000D9Kp2AK,2021-12-01
a9TDI000000D9MD2A0,2021-12-01
a9TDI000000D9yp2AC,2021-12-01
a9TDI000000D9CZ2A0,2021-12-01
a9TDI000000D9T42AK,2021-12-01
a9TDI000000D9lA2AS,2021-12-01
a9TDI000000D9lS2AS,2021-12-01
a9TDI000000D9Jg2AK,2021-12-01
a9TDI000000D9eR2AS,2021-12-01
a9TDI000000DA1p2AG,2021-12-01
a9TDI000000D9rX2AS,2021-12-01
a9TDI000000D9iw2AC,2021-12-01
a9TDI000000D9rh2AC,2021-12-01
a9TDI000000D9ri2AC,2021-12-01
a9TDI000000D9cm2AC,2021-12-01
a9TDI000000DA3X2AW,2021-12-01
a9TDI000000D9h22AC,2021-12-01
a9TDI000000D9mc2AC,2021-12-01
a9TDI000000D9m52AC,2021-12-01
a9TDI000000D9Mk2AK,2021-12-01
a9TDI000000D9xO2AS,2021-12-01
a9TDI000000D9xH2AS,2021-12-01
a9TDI000000DA2W2AW,2021-12-01
a9TDI000000D9g62AC,2021-12-01
a9TDI000000D9g82AC,2021-12-01
a9TDI000000D9fn2AC,2021-12-01
a9TDI000000D9Zw2AK,2021-12-01
a9TDI000000DDGd2AO,2021-12-01
a9TDI000000DDM92AO,2021-12-01
a9TDI000000DDxt2AG,2021-12-01
a9TDI000000D0Vp2AK,2021-11-30
a9TDI000000D0Vq2AK,2021-11-30
a9TDI000000D0Vr2AK,2021-11-30
a9TDI000000D0Vt2AK,2021-11-30
a9TDI000000D0Vo2AK,2021-11-30
a9TDI000000D0Vf2AK,2021-11-30
a9TDI000000D0Vg2AK,2021-11-30
a9TDI000000D0Vk2AK,2021-11-30
a9TDI000000D0Vl2AK,2021-11-30
a9TDI000000D0Vu2AK,2021-11-30
a9TDI000000D0VL2A0,2021-11-29
a9TDI000000D0VM2A0,2021-11-29
a9TDI000000D0VN2A0,2021-11-29
a9TDI000000D0VP2A0,2021-11-29
a9TDI000000D0PW2A0,2021-11-29
a9TDI000000D0VR2A0,2021-11-29
a9TDI000000D0Pu2AK,2021-11-29
a9TDI000000D0Pv2AK,2021-11-29
a9TDI000000D0PV2A0,2021-11-29
a9TDI000000D0VQ2A0,2021-11-29
a9TDI000000D0P42AK,2021-11-28
a9TDI000000D0P32AK,2021-11-28
a9TDI000000D0OZ2A0,2021-11-27
a9TDI000000D0Oa2AK,2021-11-26
a9TDI000000D0NS2A0,2021-11-24
a9TDI000000D0NU2A0,2021-11-24
a9TDI000000D0NV2A0,2021-11-24
a9TDI000000D0NW2A0,2021-11-24
a9TDI000000D0O32AK,2021-11-24
a9TDI000000D0NY2A0,2021-11-24
a9TDI000000D0NZ2A0,2021-11-24
a9TDI000000D0Nb2AK,2021-11-24
a9TDI000000D0Nx2AK,2021-11-24
a9TDI000000D0NX2A0,2021-11-24
a9TDI000000D0N72AK,2021-11-23
a9TDI000000Coi12AC,2021-11-22
a9TDI000000D0Me2AK,2021-11-22
a9TDI000000D0MV2A0,2021-11-22
a9TDI000000D0MU2A0,2021-11-22
a9TDI000000D0Lg2AK,2021-11-21
a9TDI000000D0Li2AK,2021-11-21
a9TDI000000D0Lh2AK,2021-11-21
a9TDI000000D0La2AK,2021-11-20
a9TDI000000D0KQ2A0,2021-11-18
a9TDI000000D0Ki2AK,2021-11-18
a9TDI000000D0Kh2AK,2021-11-18
a9TDI000000D0KC2A0,2021-11-18
a9TDI000000D0Jj2AK,2021-11-17
a9TDI000000D0Jh2AK,2021-11-17
a9TDI000000D0Jc2AK,2021-11-17
a9TDI000000DD1L2AW,2021-11-16
a9TDI000000DCpi2AG,2021-11-16
a9TDI000000D0J82AK,2021-11-16
a9TDI000000D0JJ2A0,2021-11-16
a9TDI000000D0JK2A0,2021-11-16
a9TDI000000D0JI2A0,2021-11-16
a9TDI000000D0IH2A0,2021-11-15
a9TDI000000D0II2A0,2021-11-15
a9TDI000000D0GJ2A0,2021-11-15
a9TDI000000D0Ip2AK,2021-11-15
a9TDI000000D0Im2AK,2021-11-15
a9TDI000000D0In2AK,2021-11-15
a9TDI000000D0Io2AK,2021-11-15
a9TDI000000D0Il2AK,2021-11-15
a9TDI000000D0FO2A0,2021-11-14
a9TDI000000D0Fs2AK,2021-11-14
a9TDI000000D0Fr2AK,2021-11-14
a9TDI000000D0FP2A0,2021-11-14
a9TDI000000D0Ex2AK,2021-11-13
a9TDI000000D0Eu2AK,2021-11-12
a9TDI000000D0Ey2AK,2021-11-12
a9TDI000000D0Ew2AK,2021-11-12
a9TDI000000D0Ev2AK,2021-11-12
a9TDI000000Cof52AC,2021-11-11
a9TDI000000D0E02AK,2021-11-11
a9TDI000000D0Dw2AK,2021-11-11
a9TDI000000D0Dv2AK,2021-11-11
a9TDI000000D0Ds2AK,2021-11-11
a9TDI000000D0EO2A0,2021-11-10
a9TDI000000D0Co2AK,2021-11-10
a9TDI000000D0Cz2AK,2021-11-10
a9TDI000000D0Cr2AK,2021-11-10
a9TDI000000D0Cs2AK,2021-11-10
a9TDI000000D0Cq2AK,2021-11-10
a9TDI000000Cp7r2AC,2021-11-09
a9TDI000000D0CL2A0,2021-11-09
a9TDI000000D0CB2A0,2021-11-09
a9TDI000000D0Bj2AK,2021-11-08
a9TDI000000D0Dz2AK,2021-11-08
a9TDI000000D0Dy2AK,2021-11-08
a9TDI000000D0Bk2AK,2021-11-08
a9TDI000000D0BN2A0,2021-11-07
a9TDI000000D0BM2A0,2021-11-07
a9TDI000000D0Al2AK,2021-11-06
a9TDI000000D0A82AK,2021-11-05
a9TDI000000D0AG2A0,2021-11-05
a9TDI000000D0AO2A0,2021-11-05
a9TDI000000D0AT2A0,2021-11-05
a9TDI000000D0Ag2AK,2021-11-05
a9TDI000000D0AV2A0,2021-11-05
a9TDI000000D0AW2A0,2021-11-05
a9TDI000000D0AX2A0,2021-11-05
a9TDI000000D0Bi2AK,2021-11-05
a9TDI000000D0AU2A0,2021-11-05
a9TDI000000D0BH2A0,2021-11-04
a9TDI000000D0BI2A0,2021-11-04
a9TDI000000D09I2AS,2021-11-04
a9TDI000000D09H2AS,2021-11-04
a9TDI000000D0AE2A0,2021-11-04
a9TDI000000D0BK2A0,2021-11-03
a9TDI000000D08g2AC,2021-11-03
a9TDI000000D09F2AS,2021-11-03
a9TDI000000D0BL2A0,2021-11-03
a9TDI000000DBrO2AW,2021-11-02
a9TDI000000D0812AC,2021-11-02
a9TDI000000D07V2AS,2021-11-02
a9TDI000000D9Wu2AK,2021-11-01
a9TDI000000DDvS2AW,2021-11-01
a9TDI000000DDwB2AW,2021-11-01
a9TDI000000DDwN2AW,2021-11-01
a9TDI000000DDMR2A4,2021-11-01
a9TDI000000DDy42AG,2021-11-01
a9TDI000000D9Rz2AK,2021-11-01
a9TDI000000D8dB2AS,2021-11-01
a9TDI000000D8uQ2AS,2021-11-01
a9TDI000000D9122AC,2021-11-01
a9TDI000000D9kv2AC,2021-11-01
a9TDI000000D9kp2AC,2021-11-01
a9TDI000000D8TX2A0,2021-11-01
a9TDI000000D9Ev2AK,2021-11-01
a9TDI000000D9Ew2AK,2021-11-01
a9TDI000000D8o92AC,2021-11-01
a9TDI000000D8oR2AS,2021-11-01
a9TDI000000D8oV2AS,2021-11-01
a9TDI000000D8hE2AS,2021-11-01
a9TDI000000D8rG2AS,2021-11-01
a9TDI000000D8WF2A0,2021-11-01
a9TDI000000D9eA2AS,2021-11-01
a9TDI000000D8WV2A0,2021-11-01
a9TDI000000D8kj2AC,2021-11-01
a9TDI000000D8kr2AC,2021-11-01
a9TDI000000D8cg2AC,2021-11-01
a9TDI000000D8Ul2AK,2021-11-01
a9TDI000000D8aJ2AS,2021-11-01
a9TDI000000D8b82AC,2021-11-01
a9TDI000000D8bC2AS,2021-11-01
a9TDI000000D8ab2AC,2021-11-01
a9TDI000000D8f62AC,2021-11-01
a9TDI000000D9JB2A0,2021-11-01
a9TDI000000D9uw2AC,2021-11-01
a9TDI000000D9392AC,2021-11-01
a9TDI000000D9o72AC,2021-11-01
a9TDI000000D9oB2AS,2021-11-01
a9TDI000000D9M82AK,2021-11-01
a9TDI000000D9yn2AC,2021-11-01
a9TDI000000D9aX2AS,2021-11-01
a9TDI000000DA622AG,2021-11-01
a9TDI000000D9ep2AC,2021-11-01
a9TDI000000D9vJ2AS,2021-11-01
a9TDI000000D9T02AK,2021-11-01
a9TDI000000D9VE2A0,2021-11-01
a9TDI000000D9YM2A0,2021-11-01
a9TDI000000D9lN2AS,2021-11-01
a9TDI000000D9lQ2AS,2021-11-01
a9TDI000000D9WO2A0,2021-11-01
a9TDI000000D9eM2AS,2021-11-01
a9TDI000000D9ge2AC,2021-11-01
a9TDI000000D9eh2AC,2021-11-01
a9TDI000000D9ix2AC,2021-11-01
a9TDI000000D9qN2AS,2021-11-01
a9TDI000000D9h82AC,2021-11-01
a9TDI000000D9hE2AS,2021-11-01
a9TDI000000D9mn2AC,2021-11-01
a9TDI000000D9px2AC,2021-11-01
a9TDI000000DAGg2AO,2021-11-01
a9TDI000000D9xI2AS,2021-11-01
a9TDI000000D9XH2A0,2021-11-01
a9TDI000000DA342AG,2021-11-01
a9TDI000000DA392AG,2021-11-01
a9TDI000000D9fw2AC,2021-11-01
a9TDI000000D9g92AC,2021-11-01
a9TDI000000D9gD2AS,2021-11-01
a9TDI000000D9fo2AC,2021-11-01
a9TDI000000D9bd2AC,2021-11-01
a9TDI000000D9bw2AC,2021-11-01
a9TDI000000DAVg2AO,2021-11-01
a9TDI000000D9Vl2AK,2021-11-01
a9TDI000000D9A42AK,2021-11-01
a9TDI000000D9tp2AC,2021-11-01
a9TDI000000D9u12AC,2021-11-01
a9TDI000000DBSH2A4,2021-11-01
a9TDI000000D9t82AC,2021-11-01
a9TDI000000D9hk2AC,2021-11-01
a9TDI000000D9hl2AC,2021-11-01
a9TDI000000D9hp2AC,2021-11-01
a9TDI000000D9rx2AC,2021-11-01
a9TDI000000D9hu2AC,2021-11-01
a9TDI000000DA0a2AG,2021-11-01
a9TDI000000D9oj2AC,2021-11-01
a9TDI000000D9tN2AS,2021-11-01
a9TDI000000DBrj2AG,2021-11-01
a9TDI000000DEKz2AO,2021-11-01
a9TDI000000DBrN2AW,2021-11-01
a9TDI000000DDxP2AW,2021-11-01
a9TDI000000DAH62AO,2021-11-01
a9TDI000000DEOr2AO,2021-11-01
a9TDI000000DDLy2AO,2021-11-01
a9TDI000000DDLi2AO,2021-11-01
a9TDI000000DELT2A4,2021-11-01
a9TDI000000DETO2A4,2021-11-01
a9TDI000000DEVU2A4,2021-11-01
a9TDI000000DEOf2AO,2021-11-01
a9TDI000000Cp262AC,2021-11-01
a9TDI000000D7nq2AC,2021-11-01
a9TDI000000D8Kz2AK,2021-11-01
a9TDI000000D8BT2A0,2021-11-01
a9TDI000000D8Nk2AK,2021-11-01
a9TDI000000D8g22AC,2021-11-01
a9TDI000000D8gH2AS,2021-11-01
a9TDI000000D88G2AS,2021-11-01
a9TDI000000D9CA2A0,2021-11-01
a9TDI000000D8wt2AC,2021-11-01
a9TDI000000D9Bt2AK,2021-11-01
a9TDI000000D9Bw2AK,2021-11-01
a9TDI000000D97W2AS,2021-11-01
a9TDI000000D9NT2A0,2021-11-01
a9TDI000000D9622AC,2021-11-01
a9TDI000000D8Ra2AK,2021-11-01
a9TDI000000D8Rc2AK,2021-11-01
a9TDI000000D8JR2A0,2021-11-01
a9TDI000000D7sE2AS,2021-11-01
a9TDI000000D7sP2AS,2021-11-01
a9TDI000000D7sS2AS,2021-11-01
a9TDI000000D7yr2AC,2021-11-01
a9TDI000000D7yv2AC,2021-11-01
a9TDI000000D7xr2AC,2021-11-01
a9TDI000000D7xx2AC,2021-11-01
a9TDI000000D7y02AC,2021-11-01
a9TDI000000D84n2AC,2021-11-01
a9TDI000000D84v2AC,2021-11-01
a9TDI000000D7ud2AC,2021-11-01
a9TDI000000D7uh2AC,2021-11-01
a9TDI000000D8AV2A0,2021-11-01
a9TDI000000D8Ah2AK,2021-11-01
a9TDI000000D8Ou2AK,2021-11-01
a9TDI000000D8Y72AK,2021-11-01
a9TDI000000D8oZ2AS,2021-11-01
a9TDI000000D8og2AC,2021-11-01
a9TDI000000D99a2AC,2021-11-01
a9TDI000000D8K92AK,2021-11-01
a9TDI000000D8KK2A0,2021-11-01
a9TDI000000D8A62AK,2021-11-01
a9TDI000000D88a2AC,2021-11-01
a9TDI000000D8Zn2AK,2021-11-01
a9TDI000000D88h2AC,2021-11-01
a9TDI000000D8Pt2AK,2021-11-01
a9TDI000000D8OB2A0,2021-11-01
a9TDI000000D8EK2A0,2021-11-01
a9TDI000000D8qm2AC,2021-11-01
a9TDI000000D8qo2AC,2021-11-01
a9TDI000000D8qv2AC,2021-11-01
a9TDI000000D8qc2AC,2021-11-01
a9TDI000000D8qg2AC,2021-11-01
a9TDI000000D8pj2AC,2021-11-01
a9TDI000000D8sE2AS,2021-11-01
a9TDI000000D8Qu2AK,2021-11-01
a9TDI000000D8rd2AC,2021-11-01
a9TDI000000D8rg2AC,2021-11-01
a9TDI000000D8yN2AS,2021-11-01
a9TDI000000D9Rh2AK,2021-11-01
a9TDI000000D9yF2AS,2021-11-01
a9TDI000000D9P32AK,2021-11-01
a9TDI000000D9iO2AS,2021-11-01
a9TDI000000D9KI2A0,2021-11-01
a9TDI000000DA1M2AW,2021-11-01
a9TDI000000D92T2AS,2021-11-01
a9TDI000000D9Z92AK,2021-11-01
a9TDI000000D9cv2AC,2021-11-01
a9TDI000000D9b52AC,2021-11-01
a9TDI000000D9nm2AC,2021-11-01
a9TDI000000D8vr2AC,2021-11-01
a9TDI000000D9pl2AC,2021-11-01
a9TDI000000D9kE2AS,2021-11-01
a9TDI000000D9HN2A0,2021-11-01
a9TDI000000D9Ld2AK,2021-11-01
a9TDI000000D9Lf2AK,2021-11-01
a9TDI000000D9IJ2A0,2021-11-01
a9TDI000000DA122AG,2021-11-01
a9TDI000000D8w72AC,2021-11-01
a9TDI000000D9Us2AK,2021-11-01
a9TDI000000D92s2AC,2021-11-01
a9TDI000000D92v2AC,2021-11-01
a9TDI000000D9L02AK,2021-11-01
a9TDI000000D9Mw2AK,2021-11-01
a9TDI000000D9N02AK,2021-11-01
